author,title,description,url,source,category,language,country,Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Log_Return,MA_50,Open_Normalized,High_Normalized,Low_Normalized,Close_Normalized,MA_200,RSI,MACD,Signal_Line,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Price_Momentum,Volatility,BB_Band_Width,Distance_to_BB_Upper,Distance_to_BB_Lower,RSI_Rolling_Avg,MACD_Rolling_Avg,Close_Lag_1,Close_Lag_5,Volume_Lag_1,Volume_Lag_5,Close_Zscore,Volume_Zscore,Price_Direction,Pct_Change_from_MA_50,sentiment_score,sentiment,MA_500,Momentum,EMA_50,EMA_200,ATR,Stochastic,OBV,Williams_R
Unknown,Silk Road Logistics : Announcements and Notices - APPLICATION FOR A REVIEW OF THE DECISION OF THE STOCK EXCHANGE ON LISTING RULE 13.24,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/SILK-ROAD-LOGISTICS-HOLDI-6170780/news/Silk-Road-Logistics-Announcements-and-Notices-APPLICATION-FOR-A-REVIEW-OF-THE-DECISION-OF-THE-ST-37223122/?utm_medium=RSS&utm_content=20211206",https://www.marketscreener.com/quote/stock/SILK-ROAD-LOGISTICS-HOLDI-6170780/news/Silk-Road-Logistics-Announcements-and-Notices-APPLICATION-FOR-A-REVIEW-OF-THE-DECISION-OF-THE-ST-37223122/?utm_medium=RSS&utm_content=20211206,4-traders,general,en,us,12/6/2021,1114.983643,1119.137085,1087.824341,1090.339478,1075.49231,10332254,-0.018955707,-0.019137669,1144.759111,1.215597483,1.220125723,1.185987381,1.188729479,1023.664212,40.38519248,-16.31874238,-14.35827218,-1.960470194,1138.251276,1204.440895,1072.061656,-3.231621374,0.027418649,132.3792385,-114.1014169,18.27782167,41.64992493,-13.27751577,1111.406982,1126.751831,19222481,24325354,-0.005249831,-0.579860879,1,-7.031690968,-0.8519,-1,1170.178706,-21.067504,1131.965022,1167.706996,31.312744,3.85561873,-21087576,-96.14438127
Unknown,"DMRC says it will pay Rs 1,000 cr to Reliance Infra&#039;s arm in 48 hrs",The Solicitor General (SG) of DMRC told the court that public functions will be affected if entire amount is paid in one go.,https://www.businesstoday.in/latest/corporate/story/dmrc-says-it-will-pay-rs-1000-cr-to-reliance-infras-arm-in-48-hrs-314544-2021-12-06?utm_source=rssfeed,businesstoday,general,en,in,12/6/2021,1114.983643,1119.137085,1087.824341,1090.339478,1075.49231,10332254,-0.018955707,-0.019137669,1143.290618,1.215597483,1.220125723,1.185987381,1.188729479,1023.664212,40.38519248,-16.31874238,-14.35827218,-1.960470194,1138.251276,1204.440895,1072.061656,-3.231621374,0.027418649,132.3792385,-114.1014169,18.27782167,41.64992493,-13.27751577,1111.406982,1126.751831,19222481,24325354,-0.005249831,-0.579860879,1,-7.031690968,-0.1531,-1,1169.694832,-21.067504,1130.332648,1166.93717,31.312744,3.85561873,-21087576,-96.14438127
Andrea Hak,Data centers could cause serious environmental damage — if we don’t regulate them now,"With the average adult spending 4.2 hours a day on smartphone apps in 2020, our reliance on technology has evolved even more than we might have thought possible. From ordering food to connecting with loved ones or binge-watching the latest series, our data consumption is an integral part of daily life. As a result, businesses are also consuming more data than ever before, and this trend will only grow. But our tech-loving ways could cause lasting damage to the planet. While the transition to the cloud has promised to solve many of our data overload problems, data centers are now&#8230;This...",https://thenextweb.com/news/data-centers-cause-environmental-damage-regulate-now,The Next Web,technology,en,us,12/6/2021,1114.983643,1119.137085,1087.824341,1090.339478,1075.49231,10332254,-0.018955707,-0.019137669,1141.822124,1.215597483,1.220125723,1.185987381,1.188729479,1023.664212,40.38519248,-16.31874238,-14.35827218,-1.960470194,1138.251276,1204.440895,1072.061656,-3.231621374,0.027418649,132.3792385,-114.1014169,18.27782167,41.64992493,-13.27751577,1111.406982,1126.751831,19222481,24325354,-0.005249831,-0.579860879,1,-7.031690968,-0.6369,-1,1169.216787,-21.067504,1128.764289,1166.175004,31.312744,3.85561873,-21087576,-96.14438127
zee business,Reliance Capital supports RBI application of referring RCAP to NCLT,Reliance Capital has welcomed the Reserve Bank of India’s application of referring the company to the National Company Law Tribunal (NCLT) under Section 227 for a fast-track resolution,https://www.zeebiz.com/companies/news-reliance-capital-supports-rbi-application-of-referring-rcap-to-nclt-172546,Zee Business,business,en,us,12/6/2021,1114.983643,1119.137085,1087.824341,1090.339478,1075.49231,10332254,-0.018955707,-0.019137669,1140.35363,1.215597483,1.220125723,1.185987381,1.188729479,1023.664212,40.38519248,-16.31874238,-14.35827218,-1.960470194,1138.251276,1204.440895,1072.061656,-3.231621374,0.027418649,132.3792385,-114.1014169,18.27782167,41.64992493,-13.27751577,1111.406982,1126.751831,19222481,24325354,-0.005249831,-0.579860879,1,-7.031690968,0.34,1,1168.744468,-21.067504,1127.257433,1165.420422,31.312744,3.85561873,-21087576,-96.14438127
Reuters,Canadian banks’ outsized reliance on mortgages could slow margin recovery,"TORONTO &#8212; Canadian banks may struggle to see an immediate boost to their net interest margins next year even as interest rates tick up due to their outsized reliance on mortgages, particularly if growth in that more profitable business and credit card lending is hindered by supply bottlenecks and surging inflation. With interest rates near [&#8230;]",https://financialpost.com/pmn/business-pmn/canadian-banks-outsized-reliance-on-mortgages-could-slow-margin-recovery,Financial Post | Canada Business News,business,en,us,12/7/2021,1096.592896,1109.445557,1089.139648,1099.223389,1084.255249,11235122,0.00814784,0.008114825,1139.062815,1.195547192,1.209559651,1.18742138,1.198415056,1024.449338,42.321781,-17.1069729,-14.90801233,-2.198960576,1135.479968,1203.312112,1067.647825,-0.979044006,0.02717064,135.6642874,-104.088723,31.57556445,41.45630367,-14.43391758,1090.339478,1110.091675,10332254,32172299,0.073505328,-0.486760896,1,-6.194432131,0.9522,1,1168.330652,8.883911,1126.158059,1164.761745,20.305909,17.4743495,-9852454,-82.5256505
Unknown,RBI retains Advisory Committee of Reliance Capital,The RBI had last week filed an application for the initiation of Corporate Insolvency Resolution Process (CIRP) against Reliance Capital at NCLT.,https://www.businesstoday.in/latest/corporate/story/rbi-retains-advisory-committee-of-reliance-capital-314735-2021-12-07?utm_source=rssfeed,businesstoday,general,en,in,12/7/2021,1096.592896,1109.445557,1089.139648,1099.223389,1084.255249,11235122,0.00814784,0.008114825,1137.511714,1.195547192,1.209559651,1.18742138,1.198415056,1024.449338,42.321781,-17.1069729,-14.90801233,-2.198960576,1135.479968,1203.312112,1067.647825,-0.979044006,0.02717064,135.6642874,-104.088723,31.57556445,41.45630367,-14.43391758,1090.339478,1110.091675,10332254,32172299,0.073505328,-0.486760896,1,-6.194432131,0,0,1167.921733,8.883911,1125.101797,1164.109622,20.305909,17.4743495,-9852454,-82.5256505
Unknown,"Shanghai Fosun Pharmaceutical : POLL RESULTS OF THE RESOLUTIONS PROPOSED AT THE 2021 THIRD EXTRAORDINARY GENERAL MEETING HELD ON TUESDAY, 7 DECEMBER 2021 AND ELECTION OF EXECUTIVE DIRECTORS&#65288;H SHARES&#65289;","(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/SHANGHAI-FOSUN-PHARMACEUT-6548924/news/Shanghai-Fosun-Pharmaceutical-POLL-RESULTS-OF-THE-RESOLUTIONS-PROPOSED-AT-THE-2021-THIRD-EXTRAORDI-37235893/?utm_medium=RSS&utm_content=20211207",https://www.marketscreener.com/quote/stock/SHANGHAI-FOSUN-PHARMACEUT-6548924/news/Shanghai-Fosun-Pharmaceutical-POLL-RESULTS-OF-THE-RESOLUTIONS-PROPOSED-AT-THE-2021-THIRD-EXTRAORDI-37235893/?utm_medium=RSS&utm_content=20211207,4-traders,general,en,us,12/7/2021,1096.592896,1109.445557,1089.139648,1099.223389,1084.255249,11235122,0.00814784,0.008114825,1135.960613,1.195547192,1.209559651,1.18742138,1.198415056,1024.449338,42.321781,-17.1069729,-14.90801233,-2.198960576,1135.479968,1203.312112,1067.647825,-0.979044006,0.02717064,135.6642874,-104.088723,31.57556445,41.45630367,-14.43391758,1090.339478,1110.091675,10332254,32172299,0.073505328,-0.486760896,1,-6.194432131,-0.8519,-1,1167.517625,8.883911,1124.086958,1163.463988,20.305909,17.4743495,-9852454,-82.5256505
Unknown,Reserve Bank of India retains the Advisory Committee of Reliance Capital Ltd,(marketscreener.com) &#65533;&#2375;&#2360; &#65533;&#2325;&#2366;&#2358;&#2344;&#2368;PRESS RELEASE &#2349;&#2366;&#2352;&#2340;&#2368;&#2351; &#65533;&#2352;&#2395;&#2357;&#65533;&#2348;&#65533;&#2325; ...https://www.marketscreener.com/news/latest/Reserve-Bank-of-India-retains-the-Advisory-Committee-of-Reliance-Capital-Ltd--37234081/?utm_medium=RSS&utm_content=20211207,https://www.marketscreener.com/news/latest/Reserve-Bank-of-India-retains-the-Advisory-Committee-of-Reliance-Capital-Ltd--37234081/?utm_medium=RSS&utm_content=20211207,4-traders,general,en,us,12/7/2021,1096.592896,1109.445557,1089.139648,1099.223389,1084.255249,11235122,0.00814784,0.008114825,1134.409512,1.195547192,1.209559651,1.18742138,1.198415056,1024.449338,42.321781,-17.1069729,-14.90801233,-2.198960576,1135.479968,1203.312112,1067.647825,-0.979044006,0.02717064,135.6642874,-104.088723,31.57556445,41.45630367,-14.43391758,1090.339478,1110.091675,10332254,32172299,0.073505328,-0.486760896,1,-6.194432131,0,0,1167.118244,8.883911,1123.111916,1162.824778,20.305909,36.40386164,-9852454,-63.59613836
Unknown,"Reliance Industries, Abu Dhabi chemical company form $2-bn production JV","The joint venture, called TA’ZIZ EDC & PVC, will construct and operate a chlor-alkali, ethylene dichloride (EDC) and polyvinyl chloride (PVC) production facility.",https://www.businesstoday.in/latest/corporate/story/reliance-industries-abu-dhabi-chemical-company-form-2-bn-production-jv-314721-2021-12-07?utm_source=rssfeed,businesstoday,general,en,in,12/7/2021,1096.592896,1109.445557,1089.139648,1099.223389,1084.255249,11235122,0.00814784,0.008114825,1132.858411,1.195547192,1.209559651,1.18742138,1.198415056,1024.449338,42.321781,-17.1069729,-14.90801233,-2.198960576,1135.479968,1203.312112,1067.647825,-0.979044006,0.02717064,135.6642874,-104.088723,31.57556445,41.45630367,-14.43391758,1090.339478,1110.091675,10332254,32172299,0.073505328,-0.486760896,1,-6.194432131,0,0,1166.723506,8.883911,1122.175111,1162.191928,20.305909,36.40386164,-9852454,-63.59613836
Unknown,"Abu Dhabi chemical company, India's Reliance form $2 billion production JV","(marketscreener.com) Abu Dhabi state-owned Chemicals Derivatives Company and Indian conglomerate Reliance Industries have agreed to start a more than $2 billion chemical production partnership in Ruwais, Abu Dhabi, TA'ZIZ said in a statement on Tuesday.https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Abu-Dhabi-chemical-company-India-s-Reliance-form-2-billion-production-JV-37233195/?utm_medium=RSS&utm_content=20211207",https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Abu-Dhabi-chemical-company-India-s-Reliance-form-2-billion-production-JV-37233195/?utm_medium=RSS&utm_content=20211207,4-traders,general,en,us,12/7/2021,1096.592896,1109.445557,1089.139648,1099.223389,1084.255249,11235122,0.00814784,0.008114825,1131.30731,1.195547192,1.209559651,1.18742138,1.198415056,1024.449338,42.321781,-17.1069729,-14.90801233,-2.198960576,1135.479968,1203.312112,1067.647825,-0.979044006,0.02717064,135.6642874,-104.088723,31.57556445,41.45630367,-14.43391758,1090.339478,1110.091675,10332254,32172299,0.073505328,-0.486760896,1,-6.194432131,0.2732,1,1166.333332,8.883911,1121.275043,1161.565375,20.305909,36.40386164,-9852454,-63.59613836
Unknown,"Abu Dhabi chemical company, India's Reliance form $2 bln production JV","(marketscreener.com) Abu Dhabi state-owned ChemicalsDerivatives Company and Indian conglomerate RelianceIndustries have agreed to start a more than $2 billionchemical production partnership in Ruwais, Abu Dhabi, TA'ZIZsaid in a statement on Tuesday. The joint venture, called TAZIZ EDC &amp; PVC, will constructand operate a chlor-alkali, ethylene...https://www.marketscreener.com/quote/stock/SAUDI-ARABIAN-OIL-COMPANY-103505448/news/Abu-Dhabi-chemical-company-India-s-Reliance-form-2-bln-production-JV-37233195/?utm_medium=RSS&utm_content=20211207",https://www.marketscreener.com/quote/stock/SAUDI-ARABIAN-OIL-COMPANY-103505448/news/Abu-Dhabi-chemical-company-India-s-Reliance-form-2-bln-production-JV-37233195/?utm_medium=RSS&utm_content=20211207,4-traders,general,en,us,12/7/2021,1096.592896,1109.445557,1089.139648,1099.223389,1084.255249,11235122,0.00814784,0.008114825,1129.756208,1.195547192,1.209559651,1.18742138,1.198415056,1024.449338,42.321781,-17.1069729,-14.90801233,-2.198960576,1135.479968,1203.312112,1067.647825,-0.979044006,0.02717064,135.6642874,-104.088723,31.57556445,41.45630367,-14.43391758,1090.339478,1110.091675,10332254,32172299,0.073505328,-0.486760896,1,-6.194432131,0.2732,1,1165.947643,8.883911,1120.410273,1160.945057,20.305909,36.40386164,-9852454,-63.59613836
Unknown,TA'ZIZ and Reliance Launch Strategic Joint Venture for $2 Billion Chemicals Projects in Ruwais,"(marketscreener.com) TA'ZIZ and Reliance Launch Strategic Joint Venture for $2 Billion Chemicals Projects in Ruwais Joint venture to support TA'ZIZ mission to diversify the UAE's economy and accelerate industrial development, enabling local supply chains through the production of new chemicals in the UAE Agreement marks...https://www.marketscreener.com/news/latest/TA-ZIZ-and-Reliance-Launch-Strategic-Joint-Venture-for-2-Billion-Chemicals-Projects-in-Ruwais--37233035/?utm_medium=RSS&utm_content=20211207",https://www.marketscreener.com/news/latest/TA-ZIZ-and-Reliance-Launch-Strategic-Joint-Venture-for-2-Billion-Chemicals-Projects-in-Ruwais--37233035/?utm_medium=RSS&utm_content=20211207,4-traders,general,en,us,12/7/2021,1096.592896,1109.445557,1089.139648,1099.223389,1084.255249,11235122,0.00814784,0.008114825,1128.205107,1.195547192,1.209559651,1.18742138,1.198415056,1024.449338,42.321781,-17.1069729,-14.90801233,-2.198960576,1135.479968,1203.312112,1067.647825,-0.979044006,0.02717064,135.6642874,-104.088723,31.57556445,41.45630367,-14.43391758,1090.339478,1110.091675,10332254,32172299,0.073505328,-0.486760896,1,-6.194432131,0.7096,1,1165.566362,8.883911,1119.579414,1160.330911,20.305909,36.40386164,-9852454,-63.59613836
Unknown,'A parental responsibility': Ireland needs an ombudsman for the future,"Imagine a world where we managed to keep global warming below 1.5 degrees by ending our reliance on fossil fuels completely by the mid-2030s. We invest heavily in renewables and interconnections, and our energy needs including heating and transport are met via carbon-free electricity. High-carbon lifestyles are no longer socially acceptable. We now live in a world of clean but modest energy use. Future generations can cope with the level of climate change brought about by 1.5 degrees of warming. There is societal commitment to keeping fossil fuels in the ground, and adoption of natural climate...",https://www.irishtimes.com/opinion/a-parental-responsibility-ireland-needs-an-ombudsman-for-the-future-1.4748340?localLinksEnabled=false,irishtimes,general,en,us,12/7/2021,1096.592896,1109.445557,1089.139648,1099.223389,1084.255249,11235122,0.00814784,0.008114825,1126.654006,1.195547192,1.209559651,1.18742138,1.198415056,1024.449338,42.321781,-17.1069729,-14.90801233,-2.198960576,1135.479968,1203.312112,1067.647825,-0.979044006,0.02717064,135.6642874,-104.088723,31.57556445,41.45630367,-14.43391758,1090.339478,1110.091675,10332254,32172299,0.073505328,-0.486760896,1,-6.194432131,0.9178,1,1165.189413,8.883911,1118.781139,1159.722876,20.305909,36.40386164,-9852454,-63.59613836
The Associated Press,Tribes in 3 States to Link 120 Electric Charging Stations,"MINNEAPOLIS (AP) — Tribal communities in South Dakota, North Dakota, and Minnesota are working together on a project that would reduce reliance on fossil fuels. Minneapolis-based Native Sun Community Power Development plans to collaborate with Standing Rock Renewable Energy Authority and two dozen other partners to create a network of electric vehicle charging stations. The Upper Midwest Inter-Tribal Electric Vehicle...",https://www.fox21online.com/2021/12/08/tribes-in-3-states-to-link-120-electric-charging-stations/,fox21online,general,en,us,12/8/2021,1118.721802,1122.275269,1110.50708,1115.952759,1100.756836,8744178,0.015219263,0.015104612,1125.437493,1.219672966,1.22354709,1.210716965,1.21665405,1025.338879,45.88668175,-16.19504454,-15.16541877,-1.029625768,1133.089398,1200.131204,1066.047593,-1.982168094,0.027089415,134.0836112,-84.1784448,49.9051664,41.93578804,-15.29614136,1099.223389,1138.520142,11235122,10104610,0.221809852,-0.743616654,1,-4.718297912,0.5423,1,1164.91124,25.613281,1118.670222,1159.287353,11.768189,81.64778029,-1108276,-18.35221971
